ensembl_gene_id,DNASU_CloneID,GeneSymbol,description.ASUCloneT,TF_Name,Family_Name,DBDs,Superclass,Class,Family,Subfamily,TRANSFAC,UNIPROT,UNIPROT_HUMAN,UNIPROT_MOUSE,UNIPROT_RAT,description.ASUCloneF
ENSG00000112130,HsCD00039595,RNF8,"ring finger protein 8, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:10071]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112214,HsCD00041404,FHL5,four and a half LIM domains 5 [Source:HGNC Symbol;Acc:HGNC:17371],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112232,HsCD00288394,KHDRBS2,"KH domain containing, RNA binding, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112237,HsCD00288657,CCNC,cyclin C [Source:HGNC Symbol;Acc:HGNC:1581],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112319,HsCD00079568,EYA4,EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112343,HsCD00296168,TRIM38,tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112531,HsCD00351743,QKI,"QKI, KH domain containing, RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112559,HsCD00507869,MDFI,MyoD family inhibitor [Source:HGNC Symbol;Acc:HGNC:6967],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112640,HsCD00080022,PPP2R5D,"protein phosphatase 2 regulatory subunit B', delta [Source:HGNC Symbol;Acc:HGNC:9312]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000113013,HsCD00080058,HSPA9,heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000113558,HsCD00079615,SKP1,S-phase kinase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000113648,HsCD00400008,H2AFY,H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000113761,HsCD00508915,ZNF346,zinc finger protein 346 [Source:HGNC Symbol;Acc:HGNC:16403],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114113,HsCD00352019,RBP2,retinol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9920],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114388,HsCD00398812,NPRL2,"NPR2-like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114503,HsCD00039573,NCBP2,nuclear cap binding protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:7659],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000114626,HsCD00512315,ABTB1,ankyrin repeat and BTB (POZ) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115041,HsCD00041066,KCNIP3,Kv channel interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:15523],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115216,HsCD00041554,NRBP1,nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7993],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115350,HsCD00506097,POLE4,"polymerase (DNA-directed), epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115484,HsCD00079551,CCT4,"chaperonin containing TCP1, subunit 4 (delta) [Source:HGNC Symbol;Acc:HGNC:1617]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115561,HsCD00079843,CHMP3,charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115593,HsCD00296223,SMYD1,SET and MYND domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20986],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115641,HsCD00042047,FHL2,four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115750,HsCD00040345,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I, B [Source:HGNC Symbol;Acc:HGNC:11533]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115942,HsCD00040557,ORC2,origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000115947,HsCD00079874,ORC4,origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116205,HsCD00079897,TCEANC2,transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26494],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116288,HsCD00352660,PARK7,parkinson protein 7 [Source:HGNC Symbol;Acc:HGNC:16369],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116741,HsCD00042175,RGS2,regulator of G-protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000116748,HsCD00081243,AMPD1,adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117016,HsCD00080001,RIMS3,regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117153,HsCD00079854,KLHL12,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117174,HsCD00079614,ZNHIT6,"zinc finger, HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117222,HsCD00622881,RBBP5,retinoblastoma binding protein 5 [Source:HGNC Symbol;Acc:HGNC:9888],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117360,HsCD00041839,PRPF3,pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117475,HsCD00040243,BLZF1,basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117877,HsCD00079619,CD3EAP,"CD3e molecule, epsilon associated protein [Source:HGNC Symbol;Acc:HGNC:24219]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000118503,HsCD00505745,TNFAIP3,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000118557,HsCD00081400,PMFBP1,polyamine modulated factor 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17728],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000118785,HsCD00509759,SPP1,secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000118985,HsCD00040499,ELL2,"elongation factor, RNA polymerase II, 2 [Source:HGNC Symbol;Acc:HGNC:17064]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000119041,HsCD00516370,GTF3C3,general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000119335,HsCD00082466,SET,SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000119401,HsCD00042054,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120656,HsCD00039425,TAF12,TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120696,HsCD00039680,KBTBD7,kelch repeat and BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120948,HsCD00079870,TARDBP,TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000120963,HsCD00079989,ZNF706,zinc finger protein 706 [Source:HGNC Symbol;Acc:HGNC:24992],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121022,HsCD00005546,COPS5,COP9 signalosome subunit 5 [Source:HGNC Symbol;Acc:HGNC:2240],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121067,HsCD00082196,SPOP,speckle type POZ protein [Source:HGNC Symbol;Acc:HGNC:11254],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121481,HsCD00041920,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121690,HsCD00079899,DEPDC7,DEP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:29899],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121741,HsCD00082148,ZMYM2,"zinc finger, MYM-type 2 [Source:HGNC Symbol;Acc:HGNC:12989]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000121774,HsCD00041073,KHDRBS1,"KH domain containing, RNA binding, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000122515,HsCD00505806,ZMIZ2,"zinc finger, MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000122550,HsCD00295780,KLHL7,kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000122565,HsCD00296201,CBX3,chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000123240,HsCD00041559,OPTN,optineurin [Source:HGNC Symbol;Acc:HGNC:17142],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000123444,HsCD00513114,KBTBD4,kelch repeat and BTB (POZ) domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23761],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000123562,HsCD00079719,MORF4L2,mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000123594,HsCD00718869,ATXN3L,ataxin 3-like [Source:HGNC Symbol;Acc:HGNC:24173],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000123609,HsCD00509739,NMI,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124299,HsCD00039980,PEPD,peptidase D [Source:HGNC Symbol;Acc:HGNC:8840],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124575,HsCD00718790,HIST1H1D,"histone cluster 1, H1d [Source:HGNC Symbol;Acc:HGNC:4717]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124610,HsCD00718699,HIST1H1A,"histone cluster 1, H1a [Source:HGNC Symbol;Acc:HGNC:4715]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124641,HsCD00079666,MED20,mediator complex subunit 20 [Source:HGNC Symbol;Acc:HGNC:16840],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124762,HsCD00744986,CDKN1A,"cyclin-dependent kinase inhibitor 1A (p21, Cip1) [Source:HGNC Symbol;Acc:HGNC:1784]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124795,HsCD00079728,DEK,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000124882,HsCD00000103,EREG,epiregulin [Source:HGNC Symbol;Acc:HGNC:3443],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000125651,HsCD00039452,GTF2F1,general transcription factor IIF subunit 1 [Source:HGNC Symbol;Acc:HGNC:4652],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000125686,HsCD00513350,MED1,mediator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:9234],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000125733,HsCD00746448,TRIP10,thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000125931,HsCD00746391,CITED1,"Cbp/p300-interacting transactivator, with Glu/Asp rich carboxy-terminal domain, 1 [Source:HGNC Symbol;Acc:HGNC:1986]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000126249,HsCD00288725,PDCD2L,programmed cell death 2-like [Source:HGNC Symbol;Acc:HGNC:28194],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000126457,HsCD00080007,PRMT1,protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000126524,HsCD00353182,SBDS,Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:HGNC:19440],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000126752,HsCD00075947,SSX1,"synovial sarcoma, X breakpoint 1 [Source:HGNC Symbol;Acc:HGNC:11335]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127337,HsCD00079765,YEATS4,YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127419,HsCD00041903,TMEM175,transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127445,HsCD00041965,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [Source:HGNC Symbol;Acc:HGNC:8988]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000127870,HsCD00042511,RNF6,ring finger protein (C3H2C3 type) 6 [Source:HGNC Symbol;Acc:HGNC:10069],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128016,HsCD00296991,ZFP36,ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128250,HsCD00073812,RFPL1,ret finger protein-like 1 [Source:HGNC Symbol;Acc:HGNC:9977],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128276,HsCD00073721,RFPL3,ret finger protein-like 3 [Source:HGNC Symbol;Acc:HGNC:9980],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128335,HsCD00042430,APOL2,apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128482,HsCD00079575,RNF112,ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000128886,HsCD00352802,ELL3,elongation factor RNA polymerase II-like 3 [Source:HGNC Symbol;Acc:HGNC:23113],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000129170,HsCD00719014,CSRP3,cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000129292,HsCD00350689,PHF20L1,PHD finger protein 20-like 1 [Source:HGNC Symbol;Acc:HGNC:24280],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000129474,HsCD00042183,AJUBA,ajuba LIM protein [Source:HGNC Symbol;Acc:HGNC:20250],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000129993,HsCD00079915,CBFA2T3,"core-binding factor, runt domain, alpha subunit 2; translocated to, 3 [Source:HGNC Symbol;Acc:HGNC:1537]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000130024,HsCD00745502,PHF10,PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000130382,HsCD00080336,MLLT1,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1 [Source:HGNC Symbol;Acc:HGNC:7134]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000131435,HsCD00352467,PDLIM4,PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000131773,HsCD00039727,KHDRBS3,"KH domain containing, RNA binding, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000131788,HsCD00040406,PIAS3,protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132109,HsCD00079708,TRIM21,tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132274,HsCD00040070,TRIM22,tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132326,HsCD00082626,PER2,period circadian clock 2 [Source:HGNC Symbol;Acc:HGNC:8846],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132341,HsCD00041315,RAN,"RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132475,HsCD00718811,H3F3B,"H3 histone, family 3B (H3.3B) [Source:HGNC Symbol;Acc:HGNC:4765]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132485,HsCD00745360,ZRANB2,"zinc finger, RAN-binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:13058]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000133398,HsCD00514748,MED10,mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000133606,HsCD00076180,MKRN1,makorin ring finger protein 1 [Source:HGNC Symbol;Acc:HGNC:7112],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000133639,HsCD00005403,BTG1,"B-cell translocation gene 1, anti-proliferative [Source:HGNC Symbol;Acc:HGNC:1130]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000133884,HsCD00041362,DPF2,"D4, zinc and double PHD fingers family 2 [Source:HGNC Symbol;Acc:HGNC:9964]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000133997,HsCD00511668,MED6,mediator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:19970],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134058,HsCD00510178,CDK7,cyclin-dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134253,HsCD00079777,TRIM45,tripartite motif containing 45 [Source:HGNC Symbol;Acc:HGNC:19018],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134480,HsCD00041500,CCNH,cyclin H [Source:HGNC Symbol;Acc:HGNC:1594],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134574,HsCD00511454,DDB2,damage-specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134717,HsCD00079888,BTF3L4,basic transcription factor 3-like 4 [Source:HGNC Symbol;Acc:HGNC:30547],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000134758,HsCD00039600,RNF138,"ring finger protein 138, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:17765]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135269,HsCD00076407,TES,testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135336,HsCD00079926,ORC3,origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135365,HsCD00079787,PHF21A,PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135679,HsCD00433446,MDM2,"MDM2 proto-oncogene, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:6973]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000135686,HsCD00079985,KLHL36,kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136045,HsCD00041753,PWP1,"PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136146,HsCD00022289,MED4,mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136147,HsCD00040910,PHF11,PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136158,HsCD00081424,SPRY2,sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136167,HsCD00041923,LCP1,lymphocyte cytosolic protein 1 (L-plastin) [Source:HGNC Symbol;Acc:HGNC:6528],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136261,HsCD00041458,BZW2,basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136603,HsCD00079922,SKIL,SKI-like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136634,HsCD00001335,IL10,interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136807,HsCD00040051,CDK9,cyclin-dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136875,HsCD00076141,PRPF4,pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000136937,HsCD00041132,NCBP1,nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000137161,HsCD00079980,CNPY3,canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:HGNC:11968],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000137413,HsCD00510566,TAF8,TATA-box binding protein associated factor 8 [Source:HGNC Symbol;Acc:HGNC:17300],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000137699,HsCD00079683,TRIM29,tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138073,HsCD00622785,PREB,prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138375,HsCD00514659,SMARCAL1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:HGNC Symbol;Acc:HGNC:11102]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000138379,HsCD00079744,MSTN,myostatin [Source:HGNC Symbol;Acc:HGNC:4223],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
